DATE,TMAX,TAVG,TMIN,PRCP
1989-12-07,23.7,19.4,14.7,0.0
1989-12-08,23.1,19.5,14.6,0.0
1989-12-09,20.7,18.7,17.0,0.0
1989-12-10,20.8,18.4,16.6,0.0
1989-12-11,22.8,19.2,15.1,0.0
1989-12-12,22.7,19.8,16.2,0.0
1989-12-15,20.0,15.4,11.6,0.0
1989-12-16,20.0,16.9,12.6,0.0
1989-12-19,17.2,16.4,14.8,0.0
1989-12-21,20.7,18.6,16.2,0.0
1989-12-25,17.5,15.6,12.5,0.0
1990-01-02,15.5,14.3,12.0,0.0
1990-01-03,15.3,13.9,11.4,0.0
1990-01-04,17.2,15.6,13.4,0.0
1990-01-05,18.8,16.6,13.4,0.0
1990-01-06,18.7,17.1,14.1,0.0
1990-01-08,19.5,16.9,13.9,0.0
1990-01-09,21.4,18.0,14.0,0.0
1990-01-10,22.4,18.2,15.2,0.0
1990-01-11,20.0,17.9,16.4,0.0
1990-01-12,22.0,18.5,15.2,0.0
1990-01-13,18.4,16.8,15.4,0.0
1990-01-14,18.0,17.3,16.0,0.0
1990-01-16,13.3,11.6,8.2,0.0
1990-01-21,11.2,9.8,7.3,0.0
1990-01-23,12.3,10.8,7.4,0.0
1990-01-24,14.2,11.7,9.0,0.0
1990-01-25,16.6,14.3,10.6,0.0
1990-01-26,17.6,14.8,11.7,0.0
1990-01-27,18.8,15.6,12.0,0.0
1990-02-01,8.2,7.3,3.8,0.0
1990-02-02,14.0,10.5,7.2,0.0
1990-02-04,10.3,9.5,7.1,0.0
1990-02-05,15.9,10.8,8.2,0.0
1990-02-06,17.2,14.3,8.4,0.0
1990-02-09,19.0,16.8,14.9,0.0
1990-02-10,21.4,18.9,16.5,0.0
1990-02-12,18.5,17.3,13.5,0.0
1990-02-13,19.1,17.8,16.0,0.0
1990-02-14,22.2,19.4,16.6,0.0
1990-02-15,18.7,18.0,17.4,0.0
1990-02-18,20.5,18.6,15.9,0.0
1990-02-19,22.7,19.6,17.7,0.0
1990-02-28,13.0,11.7,10.0,0.0
1990-03-05,14.9,11.6,8.0,0.0
1990-03-06,16.2,14.1,9.6,0.0
1990-03-07,19.6,16.3,13.3,0.0
1990-03-08,19.6,16.9,14.7,0.0
1990-03-09,18.6,17.0,14.7,0.0
1990-03-10,20.6,18.7,16.0,0.0
1990-03-15,24.0,20.9,17.6,0.0
1990-03-17,21.4,18.6,16.6,0.0
1990-03-18,20.6,18.7,17.3,0.0
1990-03-27,20.6,20.0,17.9,0.0
1990-03-28,25.1,22.2,19.5,0.0
1990-03-29,26.2,22.1,20.2,0.0
1990-04-01,26.5,24.2,21.1,0.0
1990-04-02,26.3,24.6,22.2,0.0
1990-04-05,18.2,16.4,15.2,0.0
1990-04-06,20.8,19.5,15.0,0.0
1990-04-07,23.9,21.8,18.9,0.0
1990-04-12,23.4,20.9,19.8,0.0
1990-04-13,24.0,20.7,17.4,0.0
1990-04-18,20.0,19.2,17.8,0.0
1990-04-21,29.0,26.6,24.6,0.0
1990-04-27,24.5,21.6,20.0,0.0
1990-04-28,25.7,22.6,20.4,0.0
1990-04-29,26.7,23.8,20.8,0.0
1990-04-30,28.7,24.8,22.2,0.0
1990-05-01,27.6,24.9,22.7,0.0
1990-05-02,30.6,26.8,23.2,0.0
1990-05-05,24.8,21.7,17.6,0.0
1990-05-06,26.0,23.2,20.8,0.0
1990-05-07,27.7,24.5,20.6,0.0
1990-05-09,23.7,23.2,21.9,0.0
1990-05-12,30.4,26.2,22.8,0.0
1990-05-13,27.5,25.2,23.7,0.0
1990-05-14,29.2,25.9,23.6,0.0
1990-05-15,26.0,24.3,23.3,0.0
1990-05-16,25.5,24.1,23.2,0.0
1990-05-18,24.2,21.9,20.0,0.0
1990-05-19,28.1,24.5,19.8,0.0
1990-05-20,28.4,25.4,21.6,0.0
1990-05-21,28.2,25.4,23.3,0.0
1990-05-23,28.6,25.7,23.6,0.0
1990-05-27,24.9,23.6,21.6,0.0
1990-05-28,26.7,24.7,23.4,0.0
1990-05-30,28.0,25.2,23.0,0.0
1990-05-31,29.6,26.9,24.2,0.0
1990-06-03,26.5,24.8,22.8,0.0
1990-06-04,30.2,27.1,23.7,0.0
1990-06-05,31.1,27.2,25.2,0.0
1990-06-06,27.7,26.9,25.4,0.0
1990-06-07,31.0,28.3,26.6,0.0
1990-06-09,29.4,26.3,23.0,0.0
1990-06-11,31.6,27.9,25.1,0.0
1990-06-12,32.0,28.6,26.2,0.0
1990-06-13,32.8,28.9,26.4,0.0
1990-06-14,33.6,29.8,26.9,0.0
1990-06-19,30.4,27.7,26.6,0.0
1990-06-20,30.5,27.9,25.8,0.0
1990-06-21,32.4,28.7,26.1,0.0
1990-06-22,34.4,30.6,25.8,0.0
1990-06-23,35.8,30.8,28.0,0.0
1990-06-24,32.3,29.2,27.7,0.0
1990-06-25,33.6,29.6,27.3,0.0
1990-06-26,33.3,29.6,27.2,0.0
1990-06-27,34.5,29.8,20.8,0.0
1990-06-28,34.3,30.0,26.9,0.0
1990-06-29,30.1,28.6,27.5,0.0
1990-06-30,29.6,28.3,27.3,0.0
1990-07-01,31.3,29.0,27.2,0.0
1990-07-02,32.0,29.2,27.6,0.0
1990-07-04,32.0,29.1,26.2,0.0
1990-07-05,33.4,29.8,26.8,0.0
1990-07-06,34.0,29.6,27.2,0.0
1990-07-07,34.3,30.1,27.3,0.0
1990-07-08,34.8,30.4,27.0,0.0
1990-07-09,34.7,30.2,27.2,0.0
1990-07-10,34.7,30.4,27.2,0.0
1990-07-11,33.8,30.6,27.4,0.0
1990-07-12,34.2,30.3,28.2,0.0
1990-07-15,32.8,29.3,26.0,0.0
1990-07-16,33.1,29.8,27.0,0.0
1990-07-17,33.4,29.7,27.2,0.0
1990-07-18,33.2,29.8,27.2,0.0
1990-07-19,32.9,29.5,26.6,0.0
1990-07-21,30.6,28.8,25.4,0.0
1990-07-23,30.4,28.3,26.2,0.0
1990-07-24,31.2,28.4,26.8,0.0
1990-07-25,33.0,29.2,26.4,0.0
1990-07-26,33.9,29.9,26.6,0.0
1990-07-28,31.6,28.8,24.4,0.0
1990-07-29,33.0,29.3,26.4,0.0
1990-07-31,31.7,28.1,23.9,0.0
1990-08-01,33.5,29.8,26.4,0.0
1990-08-02,32.0,29.0,26.7,0.0
1990-08-04,33.2,29.0,25.7,0.0
1990-08-05,33.1,30.0,26.1,0.0
1990-08-06,33.6,30.2,27.2,0.0
1990-08-07,34.2,30.4,27.4,0.0
1990-08-08,34.4,30.3,27.4,0.0
1990-08-09,34.4,30.4,27.4,0.0
1990-08-10,33.8,30.2,27.4,0.0
1990-08-12,33.4,30.0,27.2,0.0
1990-08-13,33.8,30.1,27.0,0.0
1990-08-14,32.2,29.8,26.4,0.0
1990-08-15,31.8,29.5,26.4,0.0
1990-08-17,36.2,31.5,25.4,0.0
1990-08-19,34.1,31.0,26.9,0.0
1990-08-21,33.2,31.8,30.0,0.0
1990-08-23,35.5,30.9,27.6,0.0
1990-08-24,31.4,28.4,27.0,0.0
1990-08-26,33.4,29.7,25.8,0.0
1990-08-27,33.6,30.3,27.0,0.0
1990-08-29,29.6,27.9,25.4,0.0
1990-08-30,32.7,29.0,25.7,0.0
1990-08-31,35.2,30.9,26.4,0.0
1990-09-01,36.2,32.1,28.0,0.0
1990-09-03,32.3,28.3,25.3,0.0
1990-09-04,30.8,28.3,25.5,0.0
1990-09-05,32.9,28.8,25.7,0.0
1990-09-06,33.1,29.4,25.0,0.0
1990-09-07,34.1,31.0,26.1,0.0
1990-09-12,27.2,25.8,22.9,0.0
1990-09-13,31.4,28.4,25.0,0.0
1990-09-14,31.2,28.4,26.4,0.0
1990-09-15,32.8,28.9,25.5,0.0
1990-09-16,31.0,28.7,25.0,0.0
1990-09-17,31.0,28.7,26.4,0.0
1990-09-18,30.6,27.8,26.3,0.0
1990-09-21,30.6,28.0,25.8,0.0
1990-09-22,29.6,27.9,26.1,0.0
1990-09-23,29.6,27.7,25.8,0.0
1990-09-25,30.6,27.4,23.9,0.0
1990-09-26,29.6,27.0,23.7,0.0
1990-09-28,29.8,27.5,23.9,0.0
1990-09-29,30.4,27.8,25.0,0.0
1990-09-30,30.2,27.8,25.1,0.0
1990-10-01,30.4,28.0,25.0,0.0
1990-10-02,29.3,27.4,25.4,0.0
1990-10-04,27.2,26.2,23.2,0.0
1990-10-05,31.6,27.2,24.0,0.0
1990-10-06,30.0,27.0,24.1,0.0
1990-10-07,28.7,25.3,21.9,0.0
1990-10-08,29.1,26.1,21.7,0.0
1990-10-09,27.9,25.9,23.5,0.0
1990-10-10,26.8,24.8,23.2,0.0
1990-10-12,28.0,24.6,21.2,0.0
1990-10-13,29.0,26.0,21.5,0.0
1990-10-14,28.2,25.7,21.6,0.0
1990-10-15,28.5,25.7,23.9,0.0
1990-10-16,27.8,25.5,23.9,0.0
1990-10-17,27.8,25.6,23.4,0.0
1990-10-18,27.0,25.1,23.6,0.0
1990-10-19,26.6,24.9,23.2,0.0
1990-10-20,27.0,25.2,23.5,0.0
1990-10-21,28.0,25.5,23.8,0.0
1990-10-22,27.3,25.4,23.0,0.0
1990-10-23,27.4,25.6,23.8,0.0
1990-10-26,24.3,21.7,17.3,0.0
1990-10-27,24.7,22.6,19.4,0.0
1990-10-28,25.6,22.3,19.9,0.0
1990-10-29,26.0,23.2,19.5,0.0
1990-10-30,26.4,23.9,20.6,0.0
1990-10-31,26.6,24.2,22.4,0.0
1990-11-01,27.2,24.3,21.9,0.0
1990-11-02,27.2,24.9,21.8,0.0
1990-11-06,25.3,24.1,21.2,0.0
1990-11-07,25.8,24.6,23.0,0.0
1990-11-10,20.0,18.1,15.4,0.0
1990-11-11,21.5,18.8,16.3,0.0
1990-11-12,23.4,20.9,16.2,0.0
1990-11-13,24.4,21.7,18.7,0.0
1990-11-14,26.2,23.1,18.5,0.0
1990-11-18,25.5,23.9,22.3,0.0
1990-11-20,28.4,24.4,20.5,0.0
1990-11-22,21.4,19.3,16.1,0.0
1990-11-23,22.8,20.4,17.6,0.0
1990-11-25,24.9,20.8,16.8,0.0
1990-11-27,23.9,19.8,15.8,0.0
1990-11-28,22.8,19.1,15.2,0.0
1990-12-02,16.2,12.7,8.6,0.0
1990-12-03,16.8,12.6,8.6,0.0
1990-12-04,19.1,14.4,9.8,0.0
1990-12-05,20.3,16.3,11.2,0.0
1990-12-06,20.9,16.9,12.3,0.0
1990-12-07,22.1,17.9,12.8,0.0
1990-12-08,23.6,20.6,15.8,0.0
1990-12-09,28.2,22.3,16.1,0.0
1990-12-10,25.8,21.3,17.7,0.0
1990-12-11,25.4,21.4,18.0,0.0
1990-12-12,20.9,19.5,18.4,0.0
1990-12-13,22.7,20.2,18.2,0.0
1990-12-15,21.4,18.8,15.9,0.0
1990-12-16,21.8,19.6,17.1,0.0
1990-12-18,21.3,18.4,15.1,0.0
1990-12-19,21.0,19.2,16.2,0.0
1990-12-21,20.5,17.3,13.9,0.0
1990-12-22,20.1,17.1,14.1,0.0
1990-12-23,20.4,16.2,11.8,0.0
1990-12-24,19.8,17.5,13.4,0.0
1990-12-25,22.5,18.4,15.5,0.0
1990-12-26,22.2,19.2,15.5,0.0
1990-12-28,20.1,18.4,15.7,0.0
1990-12-29,21.3,19.2,15.9,0.0
1990-12-31,23.2,20.2,18.5,0.0
1991-01-12,12.1,11.4,10.6,0.0
1991-01-13,14.2,12.9,10.4,0.0
1991-01-15,15.1,13.4,8.6,0.0
1991-01-16,17.0,14.9,12.8,0.0
1991-01-17,19.8,16.8,12.3,0.0
1991-01-18,17.9,16.6,14.9,0.0
1991-01-19,20.1,17.9,15.3,0.0
1991-01-20,21.9,18.8,16.8,0.0
1991-01-21,22.8,19.3,16.9,0.0
1991-01-22,23.0,18.6,16.4,0.0
1991-01-23,18.8,17.9,16.5,0.0
1991-01-24,20.4,19.1,16.7,0.0
1991-01-27,15.8,14.4,12.0,0.0
1991-01-28,19.5,16.3,13.0,0.0
1991-01-29,19.6,15.8,11.8,0.0
1991-01-30,17.5,15.8,12.5,0.0
1991-01-31,18.6,15.7,12.9,0.0
1991-02-03,19.8,16.6,9.6,0.0
1991-02-04,20.0,16.9,12.7,0.0
1991-02-05,18.0,16.0,14.4,0.0
1991-02-06,20.0,16.8,12.8,0.0
1991-02-07,22.8,19.1,14.2,0.0
1991-02-08,20.6,18.4,16.3,0.0
1991-02-10,21.9,19.0,16.6,0.0
1991-02-11,19.8,18.2,16.5,0.0
1991-02-12,18.3,17.7,16.4,0.0
1991-02-15,20.3,16.6,12.0,0.0
1991-02-18,17.3,16.5,15.1,0.0
1991-02-20,13.8,12.7,10.5,0.0
1991-02-21,17.2,14.8,11.7,0.0
1991-02-22,18.7,15.7,13.2,0.0
1991-02-23,19.5,15.9,12.1,0.0
1991-02-24,18.6,16.4,13.5,0.0
1991-02-25,17.2,16.1,15.1,0.0
1991-02-26,18.2,17.1,15.0,0.0
1991-02-27,21.5,19.1,16.4,0.0
1991-02-28,20.7,19.8,18.0,0.0
1991-03-04,19.2,18.5,15.7,0.0
1991-03-06,23.3,21.0,18.8,0.0
1991-03-08,23.6,21.1,19.0,0.0
1991-03-09,24.5,21.9,19.8,0.0
1991-03-10,21.3,20.8,19.4,0.0
1991-03-11,25.1,22.1,19.4,0.0
1991-03-12,23.2,20.8,19.4,0.0
1991-03-13,22.0,20.2,18.7,0.0
1991-03-15,21.5,19.5,17.3,0.0
1991-03-16,23.2,20.1,16.1,0.0
1991-03-19,23.0,20.4,17.0,0.0
1991-03-20,22.0,21.2,19.5,0.0
1991-03-21,26.2,23.1,20.0,0.0
1991-03-23,21.0,19.2,16.2,0.0
1991-03-24,21.4,20.9,19.2,0.0
1991-03-25,22.7,22.1,19.9,0.0
1991-03-26,25.7,23.4,21.0,0.0
1991-03-29,20.6,19.2,17.0,0.0
1991-04-01,18.4,16.2,10.4,0.0
1991-04-02,18.9,16.7,14.6,0.0
1991-04-03,20.6,18.0,15.6,0.0
1991-04-05,22.0,20.6,18.4,0.0
1991-04-10,27.9,25.2,23.3,0.0
1991-04-11,28.2,25.6,23.6,0.0
1991-04-12,30.3,26.4,23.2,0.0
1991-04-13,31.0,26.4,22.1,0.0
1991-04-15,25.3,23.5,21.0,0.0
1991-04-16,27.0,25.0,22.0,0.0
1991-04-17,27.5,24.8,22.7,0.0
1991-04-18,28.8,25.1,23.2,0.0
1991-04-20,19.9,18.4,15.8,0.0
1991-04-21,19.7,17.9,15.0,0.0
1991-04-22,21.6,19.6,17.1,0.0
1991-04-23,25.6,22.4,18.3,0.0
1991-04-25,28.5,24.6,21.2,0.0
1991-04-27,27.5,24.9,23.1,0.0
1991-04-28,27.7,25.5,23.0,0.0
1991-04-30,29.8,26.7,23.8,0.0
1991-05-02,20.8,20.3,19.2,0.0
1991-05-05,26.0,23.8,21.2,0.0
1991-05-06,27.9,25.7,23.0,0.0
1991-05-09,23.9,21.8,18.7,0.0
1991-05-10,25.4,23.5,20.9,0.0
1991-05-15,32.0,26.9,21.0,0.0
1991-05-16,31.0,27.3,23.0,0.0
1991-05-17,28.9,26.6,24.5,0.0
1991-05-18,30.6,27.9,25.1,0.0
1991-05-19,32.3,28.9,25.9,0.0
1991-05-20,31.3,28.5,26.6,0.0
1991-05-22,33.2,30.2,27.5,0.0
1991-05-24,33.0,30.1,27.5,0.0
1991-05-25,33.7,30.3,27.4,0.0
1991-05-26,32.7,29.5,27.3,0.0
1991-05-28,31.9,29.3,26.5,0.0
1991-05-29,30.6,28.8,27.1,0.0
1991-05-30,31.2,29.1,26.7,0.0
1991-05-31,32.9,29.6,26.4,0.0
1991-06-01,33.6,29.7,26.4,0.0
1991-06-02,34.0,30.1,25.8,0.0
1991-06-03,33.2,29.4,25.9,0.0
1991-06-04,33.6,29.9,26.4,0.0
1991-06-05,33.4,30.0,26.4,0.0
1991-06-06,34.5,30.4,27.0,0.0
1991-06-13,31.2,28.9,26.9,0.0
1991-06-14,32.0,29.1,26.9,0.0
1991-06-16,33.9,30.1,27.0,0.0
1991-06-18,33.8,30.3,27.4,0.0
1991-06-19,33.0,29.1,26.1,0.0
1991-06-21,31.2,27.5,25.6,0.0
1991-06-22,31.3,27.9,25.8,0.0
1991-06-28,29.2,27.3,23.8,0.0
1991-06-29,31.8,28.7,25.1,0.0
1991-06-30,33.3,29.8,26.3,0.0
1991-07-01,32.9,29.8,27.0,0.0
1991-07-03,31.2,28.9,26.1,0.0
1991-07-04,32.1,29.3,27.2,0.0
1991-07-05,31.6,29.1,26.9,0.0
1991-07-06,32.3,29.3,26.8,0.0
1991-07-07,32.3,29.4,27.0,0.0
1991-07-08,32.5,29.3,26.6,0.0
1991-07-09,33.9,30.1,26.1,0.0
1991-07-10,32.0,29.3,26.6,0.0
1991-07-11,32.5,30.1,26.2,0.0
1991-07-13,30.0,28.1,23.9,0.0
1991-07-14,30.6,28.6,26.6,0.0
1991-07-15,31.7,28.7,26.4,0.0
1991-07-16,33.0,29.2,26.3,0.0
1991-07-17,33.9,30.1,25.8,0.0
1991-07-18,34.0,30.8,27.0,0.0
1991-07-20,31.5,28.7,25.9,0.0
1991-07-21,31.6,28.4,26.2,0.0
1991-07-22,30.6,27.8,25.2,0.0
1991-07-25,29.2,26.7,25.4,0.0
1991-07-26,30.2,27.6,25.3,0.0
1991-07-27,30.8,28.1,25.2,0.0
1991-07-28,31.9,28.6,25.6,0.0
1991-07-30,33.0,29.2,26.9,0.0
1991-07-31,30.0,28.4,25.0,0.0
1991-08-01,31.4,28.7,26.9,0.0
1991-08-02,31.9,28.9,26.3,0.0
1991-08-03,32.0,29.2,26.3,0.0
1991-08-04,31.6,29.4,26.8,0.0
1993-05-27,31.7,27.5,23.9,0.0
1996-12-18,19.0,17.0,14.7,0.0
1996-12-19,18.2,16.3,14.1,0.0
1996-12-20,18.6,15.8,13.3,0.0
1996-12-21,19.4,16.6,13.8,0.0
1996-12-22,20.1,17.0,13.8,0.0
1996-12-23,21.0,17.2,14.3,0.0
1996-12-25,20.9,17.6,13.9,0.0
1996-12-26,21.5,18.8,15.4,0.0
1996-12-28,22.3,19.0,15.9,0.0
1996-12-30,22.0,19.0,16.3,0.0
1997-01-01,24.1,19.6,16.6,0.0
1997-01-04,19.1,17.4,15.4,0.0
1997-01-06,17.1,14.9,11.2,0.0
1997-01-12,18.6,15.6,11.8,0.0
1997-01-13,18.9,16.4,13.5,0.0
1997-01-16,20.7,17.3,14.8,0.0
1997-01-18,22.4,18.1,15.8,0.0
1997-01-20,21.2,17.8,14.4,0.0
1997-01-21,22.5,19.2,17.1,0.0
1997-01-26,14.3,12.2,9.4,0.0
1997-01-28,18.9,14.7,11.7,0.0
1997-01-29,20.4,17.0,13.0,0.0
1997-02-01,18.1,17.6,16.6,0.0
1997-02-04,15.0,13.9,11.8,0.0
1997-02-08,14.7,12.7,9.8,0.0
1997-02-09,14.6,13.6,11.5,0.0
1997-02-18,14.7,12.6,8.7,0.0
1997-02-19,17.5,14.6,11.2,0.0
1997-02-20,18.4,15.6,12.6,0.0
1997-02-21,20.9,17.0,14.1,0.0
1997-02-22,19.9,16.6,15.1,0.0
1997-02-23,19.6,17.0,15.0,0.0
1997-02-25,24.5,19.9,16.7,0.0
1997-02-27,23.3,19.3,17.4,0.0
1997-03-03,17.6,15.9,13.0,0.0
1997-03-04,19.9,17.4,14.2,0.0
1997-03-05,20.9,18.2,16.0,0.0
1997-03-06,24.0,19.6,17.0,0.0
1997-03-07,24.4,20.1,18.0,0.0
1997-03-09,22.4,19.9,17.8,0.0
1997-03-10,24.5,21.0,18.5,0.0
1997-03-11,24.7,21.0,19.1,0.0
1997-03-12,24.2,20.9,19.4,0.0
1997-03-13,25.5,22.1,19.8,0.0
1997-03-14,24.5,22.2,20.7,0.0
1997-03-25,19.0,18.6,16.3,0.0
1997-03-26,24.6,20.5,17.8,0.0
1997-03-29,23.1,20.2,18.8,0.0
1997-03-31,23.6,20.7,18.3,0.0
1997-04-01,21.2,20.6,18.4,0.0
1997-04-05,23.2,20.8,18.0,0.0
1997-04-11,24.4,21.5,19.6,0.0
1997-04-12,24.6,22.2,19.6,0.0
1997-04-14,25.0,23.2,19.9,0.0
1997-04-16,23.2,22.0,20.6,0.0
1997-04-20,24.4,22.9,20.9,0.0
1997-04-26,24.6,22.0,19.2,0.0
1997-04-28,28.4,24.2,20.6,0.0
1997-05-02,29.4,26.5,23.4,0.0
1997-05-14,29.0,27.6,25.8,0.0
1997-05-18,30.2,28.4,23.9,0.0
1997-05-20,29.6,26.6,23.8,0.0
1997-05-25,28.8,25.4,22.3,0.0
1997-05-26,28.7,25.2,22.4,0.0
1997-05-27,29.0,25.7,22.6,0.0
1997-05-28,29.0,25.8,23.4,0.0
1997-05-31,30.1,27.2,24.4,0.0
1997-06-01,29.9,27.1,25.3,0.0
1997-06-02,30.6,28.4,25.6,0.0
1997-06-05,30.2,28.7,27.3,0.0
1997-06-20,30.6,27.4,24.4,0.0
1997-06-23,30.9,28.5,26.0,0.0
1997-06-27,29.6,27.7,25.6,0.0
1997-07-11,30.5,27.8,26.5,0.0
1997-07-12,31.2,28.4,26.3,0.0
1997-07-13,31.7,28.4,26.4,0.0
1997-07-20,30.0,27.1,24.9,0.0
1997-07-21,30.6,27.7,25.4,0.0
1997-07-24,32.5,28.8,26.1,0.0
1997-07-26,32.4,28.9,26.4,0.0
1997-07-28,32.4,29.5,26.2,0.0
1997-07-29,32.4,29.8,27.1,0.0
1997-07-30,32.5,29.9,27.2,0.0
1997-07-31,32.0,29.2,27.3,0.0
1997-08-04,29.5,28.2,26.5,0.0
1997-08-05,32.5,29.2,26.8,0.0
1997-08-06,31.7,29.6,27.2,0.0
1997-08-10,30.0,28.4,26.0,0.0
1997-08-14,31.4,28.3,26.4,0.0
1997-08-17,32.7,29.2,25.9,0.0
1997-08-19,33.8,30.6,27.4,0.0
1997-08-23,30.7,27.5,24.3,0.0
1997-08-24,30.0,27.4,24.9,0.0
1997-08-25,31.8,28.3,25.8,0.0
1997-08-26,31.3,28.0,25.6,0.0
1997-08-28,33.2,29.2,26.4,0.0
1997-08-29,34.8,31.2,26.9,0.0
1997-08-31,31.4,29.1,27.2,0.0
1997-09-05,32.0,28.6,24.8,0.0
1997-09-06,32.1,28.6,25.8,0.0
1997-09-11,31.7,28.4,25.0,0.0
1997-09-13,32.0,28.9,26.0,0.0
1997-09-23,27.8,25.6,23.0,0.0
1997-09-26,26.8,24.2,21.8,0.0
1997-10-02,29.0,26.3,23.5,0.0
1997-10-04,30.6,26.9,24.6,0.0
1997-10-06,29.1,26.2,23.9,0.0
1997-10-07,29.5,26.7,24.4,0.0
1997-10-09,28.3,26.0,23.8,0.0
1997-10-10,29.3,26.7,24.2,0.0
1997-10-11,30.5,27.3,24.6,0.0
1997-10-12,29.9,27.1,24.8,0.0
1997-10-13,28.8,26.6,24.7,0.0
1997-10-14,29.2,26.7,24.2,0.0
1997-10-15,30.2,27.0,24.3,0.0
1997-10-16,30.8,27.0,23.8,0.0
1997-10-18,29.4,26.1,23.4,0.0
1997-10-19,29.9,26.7,23.7,0.0
1997-10-21,31.2,27.4,24.6,0.0
1997-10-22,30.8,27.6,25.0,0.0
1997-10-23,30.2,27.6,25.1,0.0
1997-10-24,29.2,26.8,24.9,0.0
1997-10-25,28.0,26.2,24.6,0.0
1997-10-29,24.0,21.8,17.7,0.0
1997-10-30,24.0,22.0,18.8,0.0
1997-11-02,23.2,20.8,16.9,0.0
1997-11-03,24.9,21.8,18.9,0.0
1997-11-06,24.2,20.6,17.4,0.0
1997-11-07,25.1,21.3,17.8,0.0
1997-11-08,25.8,22.6,18.8,0.0
1997-11-09,25.1,22.4,20.2,0.0
1997-11-10,26.6,23.1,20.0,0.0
1997-11-11,27.2,23.9,20.8,0.0
1997-11-13,29.6,24.9,21.6,0.0
1997-11-14,28.3,24.8,21.7,0.0
1997-11-15,27.8,24.9,22.7,0.0
1997-11-19,23.4,20.1,17.3,0.0
1997-11-20,25.6,21.9,17.6,0.0
1997-11-21,27.0,22.9,19.9,0.0
1997-11-26,28.2,25.4,23.3,0.0
1997-11-28,28.0,25.1,23.1,0.0
1997-12-11,14.1,12.6,10.3,0.0
1997-12-13,14.7,12.8,10.1,0.0
1997-12-14,19.0,15.7,12.1,0.0
1997-12-15,22.9,18.8,13.8,0.0
1997-12-18,23.9,20.2,17.7,0.0
1997-12-19,25.4,21.1,18.4,0.0
1997-12-25,20.6,17.5,13.8,0.0
1997-12-27,20.9,18.3,15.1,0.0
1997-12-28,22.0,19.5,17.1,0.0
1997-12-30,26.3,20.8,17.5,0.0
1997-12-31,22.4,20.2,17.9,0.0
1998-01-02,23.2,19.8,16.1,0.0
1998-01-06,19.3,18.3,14.4,0.0
1998-01-10,24.8,21.3,19.1,0.0
1998-01-18,12.2,10.3,7.5,0.0
1998-01-28,15.0,12.6,9.8,0.0
1998-02-02,19.6,17.6,14.9,0.0
1998-02-08,18.9,15.2,10.5,0.0
1998-02-09,21.2,16.8,13.9,0.0
1998-02-10,23.6,17.9,15.8,0.0
1998-02-11,19.1,17.1,15.4,0.0
1998-02-19,24.4,21.9,18.1,0.0
1998-02-25,18.7,15.7,11.3,0.0
1998-03-03,19.4,17.3,14.8,0.0
1998-03-06,19.0,18.1,15.9,0.0
1998-03-18,19.8,18.8,16.3,0.0
1998-03-23,21.6,17.1,12.7,0.0
1998-03-25,23.7,20.2,17.6,0.0
1998-03-26,23.6,20.6,19.0,0.0
1998-03-27,26.4,22.2,19.4,0.0
1998-03-28,27.6,22.4,19.7,0.0
1998-03-31,26.0,22.1,19.7,0.0
1998-04-01,27.7,23.5,20.4,0.0
1998-04-03,22.6,20.6,18.3,0.0
1998-04-04,24.3,22.0,19.2,0.0
1998-04-06,27.8,24.0,21.5,0.0
1998-04-08,28.4,24.6,22.3,0.0
1998-04-10,29.1,25.5,23.4,0.0
1998-04-15,25.7,23.3,20.5,0.0
1998-04-16,27.7,23.6,20.8,0.0
1998-04-17,31.0,25.4,20.7,0.0
1998-04-18,29.1,25.4,22.8,0.0
1998-04-23,28.6,26.8,25.1,0.0
1998-04-30,26.2,25.7,23.6,0.0
1998-05-05,28.1,26.0,23.9,0.0
1998-05-06,30.3,26.9,23.8,0.0
1998-05-07,30.3,27.2,24.2,0.0
1998-05-08,30.8,27.8,25.1,0.0
1998-05-10,31.1,27.9,25.4,0.0
1998-05-11,30.8,27.9,25.8,0.0
1998-05-25,24.7,22.6,18.4,0.0
1998-05-26,26.5,23.9,20.0,0.0
1998-05-27,29.4,26.1,22.7,0.0
1998-05-28,30.1,27.1,23.6,0.0
1998-06-12,29.4,28.2,26.7,0.0
1998-06-15,31.2,29.4,27.2,0.0
1998-06-16,31.0,29.4,27.3,0.0
1998-06-28,31.6,27.9,25.3,0.0
1998-06-29,31.9,28.2,26.1,0.0
1998-06-30,32.3,29.0,26.4,0.0
1998-07-08,30.5,27.3,25.4,0.0
1998-07-10,31.6,28.9,25.3,0.0
1998-07-11,31.8,29.2,26.3,0.0
1998-07-15,31.0,29.2,26.8,0.0
1998-07-18,32.0,29.6,27.4,0.0
1998-07-27,32.1,30.0,27.3,0.0
1998-07-28,32.0,29.8,27.3,0.0
1998-07-29,32.5,29.8,27.3,0.0
1998-07-30,32.2,29.9,27.2,0.0
1998-08-01,32.0,30.1,27.4,0.0
1998-08-04,33.6,30.6,27.4,0.0
1998-08-08,32.4,29.2,26.0,0.0
1998-08-13,31.4,28.8,26.8,0.0
1998-08-17,33.0,30.2,26.9,0.0
1998-08-18,32.6,29.8,27.8,0.0
1998-08-19,33.7,30.3,27.4,0.0
1998-08-20,34.0,30.7,27.0,0.0
1998-08-21,33.0,29.9,27.6,0.0
1998-08-23,31.2,28.7,26.6,0.0
