DATE,TMAX,TAVG,TMIN,PRCP
1981-10-19,18.2,17.0,16.2,0.4
1981-10-20,19.8,17.6,16.0,0.4
1981-10-21,18.5,16.7,15.8,0.7
1981-10-22,17.0,10.5,7.7,6.4
1981-10-23,15.7,10.7,7.7,3.0
1981-10-24,14.4,11.6,9.3,0.0
1981-10-25,14.9,12.8,10.3,0.0
1981-10-26,14.8,13.7,12.6,0.0
1981-10-27,13.8,11.5,10.4,4.9
1981-10-28,17.3,13.4,10.6,0.1
1981-10-29,19.2,14.5,10.9,0.0
1981-10-30,16.9,15.7,14.4,0.0
1981-10-31,16.4,15.4,14.6,0.0
1981-11-01,16.9,14.7,13.1,2.0
1981-11-02,16.9,14.9,13.3,0.1
1981-11-03,16.3,15.0,14.3,0.1
1981-11-04,14.9,13.6,12.4,0.0
1981-11-05,12.8,11.8,11.2,4.8
1981-11-06,11.8,9.8,8.8,9.4
1981-11-07,10.2,9.7,9.0,1.4
1981-11-08,12.2,9.9,8.7,5.5
1981-11-09,14.3,10.4,7.6,0.0
1981-11-10,12.7,10.4,7.7,0.0
1981-11-11,12.5,11.2,9.9,0.0
1981-11-12,13.2,11.7,10.6,0.0
1981-11-13,13.6,12.0,10.4,0.0
1981-11-14,14.1,13.1,12.0,0.0
1981-11-15,17.0,13.7,11.9,0.0
1981-11-16,18.2,13.5,9.5,0.0
1981-11-17,19.3,14.4,10.6,0.3
1981-11-18,18.4,15.3,13.5,0.0
1981-11-19,16.8,14.9,13.7,0.0
1981-11-20,17.9,15.3,13.3,0.0
1981-11-21,16.3,13.8,12.5,1.1
1981-11-22,12.8,12.2,11.7,2.5
1981-11-23,12.4,11.2,10.8,3.9
1981-11-24,12.6,11.7,10.9,0.8
1981-11-25,16.3,13.4,11.2,0.0
1981-11-26,14.9,12.3,11.3,0.7
1981-11-27,12.3,10.7,9.5,1.8
1981-11-28,12.1,10.8,9.9,0.0
1981-11-29,11.0,9.8,8.6,0.5
1981-11-30,12.4,10.6,9.3,0.1
1981-12-01,11.1,10.1,9.4,0.0
1981-12-02,10.3,9.4,8.8,0.0
1981-12-03,10.2,8.4,7.5,0.0
1981-12-04,9.0,8.4,7.5,0.0
1981-12-05,10.1,8.4,7.1,1.0
1981-12-06,11.6,9.3,7.3,0.0
1981-12-07,13.0,8.9,4.7,0.0
1981-12-08,11.1,9.6,8.1,0.0
1981-12-09,11.1,9.7,8.4,0.0
1981-12-10,10.7,9.8,8.8,0.0
1981-12-11,12.5,10.5,8.8,0.0
1981-12-12,11.2,9.5,8.6,2.9
1981-12-13,9.7,8.0,7.1,2.4
1981-12-14,8.1,7.1,6.4,3.8
1981-12-15,7.2,6.4,5.7,3.6
1981-12-16,7.7,6.6,5.6,1.5
1981-12-17,7.4,6.8,6.0,1.4
1981-12-18,6.5,5.0,3.6,1.8
1981-12-19,5.8,4.2,2.9,0.0
1981-12-20,8.8,5.3,3.1,0.0
1981-12-21,6.7,5.0,3.2,0.0
1981-12-22,9.8,5.5,2.4,0.0
1981-12-23,9.8,5.2,0.7,0.0
1981-12-24,7.4,5.4,2.9,0.0
1981-12-25,7.4,6.6,5.8,0.1
1981-12-26,11.7,7.3,3.5,0.0
1981-12-27,10.9,8.9,7.2,0.0
1981-12-28,11.2,9.6,7.7,0.0
1981-12-29,10.6,8.2,6.7,3.1
1981-12-30,7.8,6.1,4.9,2.4
1981-12-31,8.9,6.6,5.4,0.0
1982-01-01,11.4,7.7,4.7,0.0
1982-01-02,10.0,8.1,7.4,0.0
1982-01-03,8.2,7.7,7.4,0.7
1982-01-04,10.1,8.1,7.1,0.1
1982-01-05,9.7,8.8,7.8,0.0
1982-01-06,10.3,8.7,8.2,0.0
1982-01-07,10.4,7.5,5.2,0.0
1982-01-08,9.8,7.2,5.2,0.0
1982-01-09,7.7,5.9,5.3,0.1
1982-01-10,7.5,6.5,5.5,0.0
1982-01-11,9.7,8.0,7.2,0.0
1982-01-12,8.7,7.9,7.8,1.2
1982-01-13,8.8,8.3,7.9,1.4
1982-01-14,12.4,8.9,6.1,0.0
1982-01-15,10.7,9.2,7.4,0.0
1982-01-16,11.3,8.6,7.3,0.1
1982-01-17,13.6,9.8,6.6,0.0
1982-01-18,14.8,9.6,5.6,0.0
1982-01-19,16.0,11.9,9.5,0.0
1982-01-20,12.4,10.3,9.1,0.0
1982-01-21,10.6,8.9,8.1,0.1
1982-01-22,9.5,9.0,8.6,0.0
1982-01-23,9.4,8.7,8.2,2.1
1982-01-24,11.3,9.8,8.7,0.6
1982-01-25,12.4,10.1,9.3,0.0
1982-01-26,10.7,9.3,8.4,0.0
1982-01-27,10.0,9.7,9.4,0.0
1982-01-28,9.9,8.5,8.0,0.3
1982-01-29,8.1,7.0,6.4,0.0
1982-01-30,7.1,5.3,4.0,0.3
1982-01-31,9.0,7.1,5.8,0.0
1982-02-01,9.2,7.7,6.6,0.0
1982-02-02,8.2,6.7,6.3,0.5
1982-02-03,10.2,8.0,6.7,1.0
1982-02-04,8.9,7.1,6.7,1.1
1982-02-05,6.9,6.4,6.0,1.2
1982-02-06,6.7,5.8,5.1,0.5
1982-02-07,5.9,5.1,4.4,0.0
1982-02-08,7.1,5.8,5.1,0.0
1982-02-09,7.0,5.7,4.8,2.1
1982-02-10,5.9,4.8,3.2,5.4
1982-02-11,9.6,6.4,5.0,0.0
1982-02-12,7.3,6.4,5.9,0.1
1982-02-13,6.8,5.2,3.9,4.3
1982-02-14,8.2,6.5,5.3,0.2
1982-02-15,10.2,7.3,5.8,0.0
1982-02-16,13.4,8.9,5.7,0.0
1982-02-17,10.5,9.0,8.0,0.0
1982-02-18,9.4,8.1,7.2,0.9
1982-02-19,13.5,9.9,7.3,0.0
1982-02-20,15.8,11.8,8.5,0.0
1982-02-21,14.5,12.3,11.1,0.0
1982-02-22,12.3,11.3,10.6,0.1
1982-02-23,14.8,12.2,10.4,0.0
1982-02-24,13.0,10.2,9.3,0.0
1982-02-25,11.8,10.2,9.2,0.0
1982-02-26,10.7,9.0,7.6,4.2
1982-02-27,16.2,10.8,7.4,0.0
1982-02-28,14.2,11.4,9.1,0.0
1982-03-01,12.2,11.4,9.5,0.1
1982-03-02,13.1,11.4,9.8,0.0
1982-03-03,15.3,12.1,10.1,0.0
1982-03-04,16.5,12.7,9.7,0.0
1982-03-05,17.5,13.7,10.5,0.0
1982-03-06,14.6,10.4,9.4,2.8
1982-03-07,9.7,8.1,7.6,8.0
1982-03-08,7.6,6.6,5.8,3.8
1982-03-09,12.5,9.0,7.0,2.7
1982-03-10,11.7,9.6,7.0,0.0
1982-03-11,16.9,11.8,8.4,0.0
1982-03-12,16.7,13.0,10.7,0.0
1982-03-13,19.3,14.6,12.1,0.0
1982-03-14,20.5,15.5,11.7,0.0
1982-03-15,24.6,17.8,12.0,0.0
1982-03-16,24.8,20.0,16.2,0.0
1982-03-17,22.2,17.7,15.1,0.0
1982-03-18,19.6,15.2,12.9,0.8
1982-03-19,16.1,13.5,12.3,1.5
1982-03-20,13.4,12.0,11.3,2.3
1982-03-21,20.9,15.1,10.9,0.0
1982-03-22,23.2,18.7,15.1,0.0
1982-03-23,22.6,20.0,17.7,0.0
1982-03-24,20.7,16.6,12.8,0.1
1982-03-25,12.7,9.9,9.0,1.5
1982-03-26,11.7,9.4,7.6,0.0
1982-03-27,12.6,10.6,8.9,0.0
1982-03-28,13.1,11.4,10.1,0.0
1982-03-29,17.7,13.3,10.6,0.0
1982-03-30,15.9,13.7,10.7,0.0
1982-03-31,21.3,16.7,12.8,0.0
1982-04-01,19.6,15.9,14.8,0.4
1982-04-02,15.1,12.3,10.7,7.8
1982-04-03,11.2,9.9,9.2,13.6
1982-04-04,15.7,11.9,9.7,0.0
1982-04-05,16.0,13.3,11.3,0.0
1982-04-06,17.9,14.5,11.9,0.0
1982-04-07,17.4,15.1,13.3,0.0
1982-04-08,16.1,12.7,11.5,9.5
1982-04-09,16.1,13.5,12.2,0.6
1982-04-10,18.4,14.2,11.0,2.7
1982-04-11,17.4,14.0,11.1,7.9
1982-04-12,18.6,15.5,12.6,0.0
1982-04-13,20.0,16.0,13.5,14.3
1982-04-14,24.0,17.7,12.6,0.0
1982-04-15,20.2,17.0,15.9,2.2
1982-04-16,19.5,16.3,14.5,0.3
1982-04-17,20.9,16.6,13.8,0.0
1982-04-18,18.4,15.4,14.0,6.9
1982-04-19,16.0,14.5,13.8,0.1
1982-04-20,20.8,16.3,13.6,2.5
1982-04-21,22.6,18.3,15.7,0.2
1982-04-22,20.9,18.0,16.6,0.2
1982-04-23,25.5,19.3,14.4,0.0
1982-04-24,25.6,20.8,17.7,0.0
1982-04-25,27.7,21.5,15.7,0.0
1982-04-26,25.3,20.8,17.2,31.7
1982-04-27,25.0,20.6,15.9,0.0
1982-04-28,16.0,12.8,11.7,9.8
1982-04-29,15.6,13.3,11.8,6.5
1982-04-30,16.7,14.7,13.6,1.7
1982-05-01,23.8,18.0,13.3,0.0
1982-05-02,27.1,21.2,15.6,0.0
1982-05-03,27.0,21.8,18.1,0.0
1982-05-04,28.3,23.5,18.5,0.0
1982-05-05,27.8,22.3,18.0,23.3
1982-05-06,25.7,19.8,17.6,0.1
1982-05-07,28.4,21.4,15.3,0.0
1982-05-08,29.8,25.2,21.0,0.0
1982-05-09,27.0,23.3,20.4,4.2
1982-05-10,31.5,25.5,20.9,0.0
1982-05-11,30.5,26.2,22.3,6.8
1982-05-12,27.6,16.7,12.4,43.6
1982-05-13,15.7,13.5,12.2,0.2
1982-05-14,17.5,14.3,12.2,1.0
1982-05-15,21.1,17.5,14.4,0.0
1982-05-16,22.2,19.5,17.7,0.0
1982-05-17,24.8,20.8,17.8,0.0
1982-05-18,29.9,24.1,19.8,0.0
1982-05-19,28.9,24.3,20.6,0.0
1982-05-20,27.8,24.4,22.1,0.0
1982-05-21,31.6,25.7,21.0,0.0
1982-05-22,33.4,27.3,21.5,0.0
1982-05-23,30.2,24.0,21.1,8.4
1982-05-24,29.5,24.7,20.6,0.1
1982-05-25,28.3,25.0,21.1,1.9
1982-05-26,27.2,23.9,21.0,41.9
1982-05-27,28.7,24.3,20.6,0.1
1982-05-28,29.7,25.4,22.1,0.0
1982-05-29,32.3,27.5,23.4,0.0
1982-05-30,32.8,28.4,25.1,0.0
1982-05-31,29.9,24.6,20.8,38.6
1982-06-01,25.3,23.0,21.4,54.8
1982-06-02,21.5,19.7,18.9,11.8
1982-06-03,20.5,19.3,17.7,1.5
1982-06-04,20.4,19.0,17.1,1.9
1982-06-05,20.7,19.6,18.0,0.0
1982-06-06,23.5,20.4,18.3,0.0
1982-06-07,26.3,22.5,19.0,0.0
1982-06-08,30.7,25.2,20.4,0.0
1982-06-09,29.3,25.3,23.3,0.0
1982-06-10,23.7,20.2,18.6,4.7
1982-06-11,21.3,19.4,18.0,30.7
1982-06-12,25.7,22.1,18.7,0.0
1982-06-13,27.4,23.9,21.7,0.1
1982-06-14,25.8,22.7,20.7,5.0
1982-06-15,25.5,22.6,20.7,9.2
1982-06-16,23.4,22.3,21.4,11.9
1982-06-17,27.6,24.2,21.4,3.1
1982-06-18,30.7,26.0,22.5,0.0
1982-06-19,27.7,25.4,23.2,3.0
1982-06-20,30.8,26.7,24.0,0.0
1982-06-21,28.5,21.3,18.1,7.8
1982-06-22,25.3,21.6,18.2,0.0
1982-06-23,29.3,23.8,19.6,0.0
1982-06-24,30.2,25.9,21.5,0.0
1982-06-25,30.0,26.6,23.6,0.0
1982-06-26,27.7,22.9,19.7,4.6
1982-06-27,19.8,18.7,18.2,22.6
1982-06-28,25.3,21.5,18.6,2.3
1982-06-29,29.0,24.7,21.2,0.0
1982-06-30,27.0,25.0,22.3,0.3
1982-07-01,25.0,23.0,22.0,5.6
1982-07-02,29.7,24.3,21.0,0.0
1982-07-03,31.4,26.9,22.7,0.0
1982-07-04,31.3,27.9,24.0,0.0
1982-07-05,29.2,24.8,21.5,34.3
1982-07-06,29.6,25.3,22.7,0.0
1982-07-07,33.9,28.7,24.2,0.0
1982-07-08,33.4,29.9,27.4,0.0
1982-07-09,35.7,30.5,26.5,0.0
1982-07-10,33.9,29.1,26.1,0.0
1982-07-11,28.5,22.8,20.4,1.4
1982-07-12,25.8,23.6,21.9,0.0
1982-07-13,28.9,24.5,21.9,0.0
1982-07-14,33.1,28.4,24.6,0.0
1982-07-15,32.9,28.8,26.7,0.0
1982-07-16,29.7,26.8,24.8,1.0
1982-07-17,27.2,24.8,23.9,6.2
1982-07-18,29.9,25.4,22.5,12.1
1982-07-19,31.5,27.1,24.5,0.0
1982-07-20,27.8,23.6,21.6,8.4
1982-07-21,26.7,23.9,22.1,0.2
1982-07-22,27.3,24.2,22.3,3.6
1982-07-23,25.6,23.8,23.2,6.5
1982-07-24,30.8,26.0,22.2,0.0
1982-07-25,33.7,28.1,23.5,0.0
1982-07-26,35.3,30.1,26.1,0.0
1982-07-27,31.5,25.8,23.5,10.9
1982-07-28,25.7,23.3,22.6,2.3
1982-07-29,23.2,21.9,20.7,66.1
1982-07-30,23.3,21.6,19.7,3.0
1982-07-31,30.5,25.2,20.8,0.0
1982-08-01,32.8,27.9,23.7,0.0
1982-08-02,34.4,29.0,24.2,0.0
1982-08-03,36.6,31.4,26.8,0.0
1982-08-04,33.5,26.5,23.8,2.2
1982-08-05,32.2,26.9,23.3,0.0
1982-08-06,34.1,29.5,25.3,0.0
1982-08-07,34.7,30.0,25.9,0.0
1982-08-08,35.2,29.8,25.6,0.0
1982-08-09,34.4,29.0,26.2,1.3
1982-08-10,31.9,25.8,21.5,13.1
1982-08-11,32.0,26.5,22.2,2.4
1982-08-12,33.1,28.0,24.5,0.0
1982-08-13,31.6,27.8,24.6,0.4
1982-08-14,34.4,29.2,25.1,0.0
1982-08-15,34.7,29.9,25.4,0.0
1982-08-16,32.7,29.2,26.3,0.0
1982-08-17,33.4,28.5,25.2,0.0
1982-08-18,34.6,29.3,23.6,0.0
1982-08-19,33.0,28.4,25.6,0.3
1982-08-20,30.2,27.2,25.5,0.0
1982-08-21,27.7,24.0,22.6,11.6
1982-08-22,23.1,21.9,21.3,31.3
1982-08-23,24.4,22.9,21.8,9.0
1982-08-24,23.4,22.1,21.4,57.7
1982-08-25,28.0,24.4,22.0,0.0
1982-08-26,30.7,26.7,23.7,0.0
1982-08-27,32.7,28.2,25.0,0.0
1982-08-28,33.2,29.0,25.5,0.0
1982-08-29,34.2,29.6,26.2,0.0
1982-08-30,34.7,29.8,26.6,0.0
1982-08-31,33.5,28.7,25.6,4.6
1982-09-01,36.4,30.5,26.1,0.0
1982-09-02,35.4,30.7,27.9,0.0
1982-09-03,31.2,27.0,25.6,4.8
1982-09-04,32.9,28.0,24.6,0.0
1982-09-05,31.8,27.9,25.2,0.0
1982-09-06,28.4,24.9,23.7,2.3
1982-09-07,31.2,25.5,21.7,3.2
1982-09-08,27.5,22.5,21.4,1.4
1982-09-09,21.5,19.9,19.3,7.8
1982-09-10,19.9,19.3,18.7,18.4
1982-09-11,18.8,18.5,18.0,29.9
1982-09-12,20.0,18.8,17.8,15.7
1982-09-13,21.6,19.7,18.5,0.4
1982-09-14,23.1,20.6,19.0,0.0
1982-09-15,21.7,20.0,19.0,0.4
1982-09-16,21.7,19.9,18.8,3.6
1982-09-17,21.1,19.5,18.3,2.2
1982-09-18,21.3,20.0,19.0,7.9
1982-09-19,21.7,20.1,19.2,11.4
1982-09-20,25.2,21.4,18.2,0.0
1982-09-21,27.8,23.9,21.4,0.0
1982-09-22,27.2,23.7,21.8,0.1
1982-09-23,22.7,21.6,19.8,7.1
1982-09-24,25.6,22.5,20.7,0.0
1982-09-25,26.4,23.3,21.0,0.0
1982-09-26,23.0,16.8,15.4,1.3
1982-09-27,17.0,15.2,13.9,0.3
1982-09-28,18.7,16.6,15.5,0.8
1982-09-29,16.5,15.9,15.1,4.6
1982-09-30,18.7,16.6,15.7,2.6
1982-10-01,18.0,17.1,16.5,3.8
1982-10-02,20.8,18.6,16.9,1.9
1982-10-03,21.8,20.0,18.5,0.0
1982-10-04,20.7,19.2,17.7,20.1
1982-10-05,19.7,18.8,18.1,13.0
1982-10-06,22.2,20.1,18.6,0.3
1982-10-07,26.0,21.2,18.1,0.0
1982-10-08,27.3,21.9,17.8,0.0
1982-10-09,24.6,21.4,19.4,0.1
1982-10-10,22.3,20.0,18.5,10.5
1982-10-11,18.8,18.4,18.0,4.3
1982-10-12,20.3,18.9,18.0,19.5
1982-10-13,20.6,19.4,18.8,28.3
1982-10-14,24.7,21.3,18.8,0.4
1982-10-15,25.7,21.6,18.1,0.0
1982-10-16,23.1,21.4,20.5,0.5
1982-10-17,21.5,19.4,18.3,0.0
1982-10-18,23.6,20.4,17.8,0.0
1982-10-19,25.8,21.4,17.8,0.0
1982-10-20,23.0,20.0,19.3,22.2
1982-10-21,23.2,19.7,17.5,0.0
1982-10-22,21.1,18.2,17.1,2.1
1982-10-23,18.0,16.1,14.8,3.9
1982-10-24,17.1,16.0,15.4,0.4
1982-10-25,17.8,16.0,14.8,3.3
1982-10-26,16.8,16.0,15.2,0.4
1982-10-27,19.8,17.4,15.7,0.0
1982-10-28,20.3,18.3,17.2,0.0
1982-10-29,21.0,18.9,17.5,0.0
1982-10-30,20.4,18.8,18.0,0.1
1982-10-31,21.6,17.7,15.2,0.0
1982-11-01,18.0,16.1,15.4,0.0
1982-11-02,16.4,15.8,15.2,0.4
1982-11-03,17.0,14.7,13.0,0.3
1982-11-04,18.0,15.8,14.1,0.0
1982-11-05,18.8,16.5,15.0,0.0
1982-11-06,18.7,17.1,16.0,0.0
1982-11-07,19.9,17.7,15.8,0.4
1982-11-08,18.9,16.2,15.3,33.3
1982-11-09,18.3,14.4,11.3,0.3
1982-11-10,18.1,13.6,9.8,0.0
1982-11-11,17.4,14.6,12.2,0.1
1982-11-12,19.0,15.1,13.0,0.0
1982-11-13,16.3,14.9,13.9,0.0
1982-11-14,19.2,15.6,13.5,0.0
1982-11-15,16.3,13.8,11.2,3.1
1982-11-16,15.7,12.0,9.6,6.6
1982-11-17,14.4,12.6,10.6,0.0
1982-11-18,13.8,12.8,11.7,0.9
1982-11-19,14.3,13.2,12.6,0.2
1982-11-20,13.4,12.5,11.4,0.7
1982-11-21,13.3,12.0,11.4,1.2
1982-11-22,14.9,12.8,10.9,0.0
1982-11-23,13.2,12.2,11.6,0.0
1982-11-24,12.2,10.9,10.1,0.5
1982-11-25,10.7,9.5,8.7,0.4
1982-11-26,10.8,9.8,9.2,1.2
1982-11-27,10.7,9.9,9.2,8.6
1982-11-28,10.3,8.8,8.0,1.0
1982-11-29,13.2,9.4,6.7,0.0
1982-11-30,14.3,10.6,8.0,0.0
1982-12-01,12.0,10.2,9.7,0.0
1982-12-02,13.9,10.9,8.8,0.0
1982-12-03,15.0,12.1,10.4,0.0
1982-12-04,13.2,10.5,9.9,0.7
1982-12-05,10.3,8.3,7.4,14.4
1982-12-06,7.7,5.8,5.3,5.2
1982-12-07,6.7,6.0,5.5,0.0
1982-12-08,10.0,6.7,4.0,0.0
1982-12-09,9.7,8.2,7.3,0.0
1982-12-10,8.7,7.3,6.9,0.8
1982-12-11,9.4,7.6,6.7,0.4
1982-12-12,10.2,6.2,2.5,0.0
1982-12-13,11.8,7.6,4.9,0.0
1982-12-14,9.3,7.2,5.3,0.0
1982-12-15,8.2,6.8,6.3,0.0
1982-12-16,11.5,7.3,5.3,0.9
1982-12-17,12.9,8.7,5.5,0.0
1982-12-18,12.8,8.6,4.6,0.0
1982-12-19,12.3,8.5,4.9,0.0
1982-12-20,12.7,9.9,7.4,0.0
1982-12-21,12.8,8.6,5.3,0.0
1982-12-22,12.5,8.8,5.5,0.0
1982-12-23,9.8,7.4,4.7,0.0
1982-12-24,8.7,6.5,3.8,8.7
1982-12-25,3.9,1.2,0.1,14.1
1982-12-26,8.1,3.7,0.2,0.0
1982-12-27,8.4,4.3,0.8,0.0
1982-12-28,9.3,5.2,1.2,0.0
1982-12-29,10.2,6.0,3.3,0.0
1982-12-30,7.3,6.3,5.1,0.0
1982-12-31,8.1,7.0,6.0,0.0
1983-01-01,8.6,7.1,6.0,0.0
1983-01-02,9.7,7.9,6.3,0.0
1983-01-03,9.1,7.1,6.7,1.1
1983-01-04,8.4,6.8,6.3,3.4
1983-01-05,10.7,7.1,4.4,0.0
1983-01-06,8.3,6.4,4.9,0.0
1983-01-07,8.2,7.3,6.7,0.0
1983-01-08,8.8,7.0,5.7,0.1
1983-01-09,7.1,4.3,3.8,2.3
1983-01-10,4.6,3.2,2.7,2.2
1983-01-11,4.3,3.0,1.7,0.8
1983-01-12,4.8,3.5,2.2,0.0
1983-01-13,6.8,4.7,3.2,0.0
1983-01-14,6.6,4.8,3.7,0.0
1983-01-15,7.4,5.7,3.7,0.0
1983-01-16,7.0,5.9,5.0,0.0
1983-01-17,10.0,6.6,4.5,0.0
1983-01-18,7.2,5.6,4.1,0.0
1983-01-19,8.5,6.2,4.8,0.0
1983-01-20,6.2,4.9,3.7,0.9
1983-01-21,10.2,6.7,3.5,0.0
1983-01-22,11.8,7.1,3.6,0.0
1983-01-23,11.1,8.0,5.5,0.0
1983-01-24,12.0,7.5,3.5,0.0
1983-01-25,12.0,8.1,3.9,0.0
1983-01-26,14.3,10.3,7.5,0.0
1983-01-27,14.2,9.7,5.8,0.0
1983-01-28,13.7,9.2,6.1,0.0
1983-01-29,10.2,9.0,8.4,0.0
1983-01-30,9.4,8.4,8.0,17.6
1983-01-31,8.7,7.8,7.1,2.9
1983-02-01,8.2,7.2,6.4,4.5
1983-02-02,9.3,6.9,5.7,2.4
1983-02-03,11.6,7.7,5.3,0.0
1983-02-04,12.3,8.7,6.7,0.0
1983-02-05,13.3,9.3,5.8,0.0
1983-02-06,13.1,9.3,6.0,0.0
1983-02-07,11.0,8.7,7.2,5.2
1983-02-08,11.4,7.9,5.8,0.0
1983-02-09,10.0,8.1,6.5,0.0
1983-02-10,11.5,8.7,6.7,0.0
1983-02-11,14.7,10.6,7.3,0.4
1983-02-12,13.4,11.0,9.7,0.0
1983-02-13,15.6,11.6,8.8,0.0
1983-02-14,13.7,12.0,10.9,0.0
1983-02-15,11.8,10.8,10.2,0.0
1983-02-16,11.5,9.8,8.9,0.0
1983-02-17,16.0,10.6,6.7,0.0
1983-02-18,12.8,10.4,8.6,0.0
1983-02-19,11.0,9.2,8.1,3.9
1983-02-20,8.7,7.4,6.4,10.5
1983-02-21,9.8,6.4,4.5,0.0
1983-02-22,10.2,7.2,5.2,0.0
1983-02-23,9.2,7.9,7.3,0.0
1983-02-24,10.0,8.3,7.7,2.4
1983-02-25,13.6,9.9,7.5,0.0
1983-02-26,13.2,10.5,8.7,0.0
1983-02-27,11.0,9.2,8.5,0.0
1983-02-28,9.6,8.5,7.2,1.0
1983-03-01,12.4,8.9,7.5,3.6
1983-03-02,15.1,10.4,7.5,0.0
1983-03-03,12.8,10.8,9.3,2.0
1983-03-04,11.9,9.4,7.6,2.8
1983-03-05,10.4,9.1,8.0,0.0
1983-03-06,9.6,8.5,7.7,1.5
1983-03-07,11.2,9.0,7.2,2.4
1983-03-08,13.2,10.4,9.0,0.0
1983-03-09,13.0,10.8,8.9,0.0
1983-03-10,12.5,11.0,9.7,0.1
1983-03-11,14.8,12.0,10.4,0.0
1983-03-12,17.9,14.0,11.5,0.0
1983-03-13,16.5,13.7,12.2,0.1
1983-03-14,13.5,11.4,10.3,0.1
1983-03-15,15.0,11.4,9.3,1.5
1983-03-16,16.3,12.6,10.2,0.0
1983-03-17,15.2,11.8,9.2,0.0
1983-03-18,14.8,12.6,10.8,0.0
1983-03-19,15.0,13.2,11.7,0.0
1983-03-20,17.7,14.6,12.3,0.0
1983-03-21,17.2,15.6,14.2,0.0
1983-03-22,16.5,14.8,13.4,0.8
1983-03-23,13.7,10.8,8.8,0.1
1983-03-24,12.7,9.2,7.6,0.6
1983-03-25,15.9,11.2,8.0,0.5
1983-03-26,15.8,12.8,11.2,0.0
1983-03-27,14.7,12.0,10.8,0.0
1983-03-28,14.7,11.8,9.9,0.4
1983-03-29,12.8,10.9,9.7,5.4
1983-03-30,12.3,10.2,8.6,3.8
1983-03-31,17.2,13.0,9.8,0.0
1983-04-01,16.4,13.7,12.0,1.0
1983-04-02,21.9,15.9,12.0,0.0
1983-04-03,22.8,18.2,14.7,0.0
1983-04-04,24.2,19.3,15.8,2.4
1983-04-05,25.2,20.2,15.3,0.0
1983-04-06,23.4,19.7,16.7,0.1
1983-04-07,26.3,20.6,16.1,0.0
1983-04-08,25.7,21.9,17.8,8.5
1983-04-09,22.8,19.3,17.8,14.0
1983-04-10,24.2,20.1,17.6,7.7
1983-04-11,21.4,17.3,15.6,8.9
1983-04-12,22.0,17.3,14.2,5.3
1983-04-13,24.6,19.8,15.5,0.0
1983-04-14,23.0,20.0,18.3,0.0
1983-04-15,19.6,9.4,8.1,28.1
1983-04-16,15.0,10.7,7.6,4.3
1983-04-17,15.7,13.4,10.9,0.0
1983-04-18,20.1,16.1,13.3,0.0
1983-04-19,21.8,18.3,15.6,0.0
1983-04-20,20.7,18.3,17.1,0.0
1983-04-21,21.7,17.8,14.1,0.1
1983-04-22,20.5,17.8,16.2,0.9
1983-04-23,23.2,19.2,15.4,2.5
1983-04-24,26.0,21.3,17.6,0.0
1983-04-25,23.7,19.4,16.9,0.0
1983-04-26,22.3,18.6,15.6,0.0
1983-04-27,26.6,21.1,16.1,0.0
1983-04-28,26.0,22.3,20.0,0.0
1983-04-29,20.7,13.9,11.4,16.9
1983-04-30,17.0,14.0,12.1,0.0
1983-05-01,21.5,16.8,12.8,0.0
1983-05-02,19.6,17.3,15.9,0.1
1983-05-03,19.1,16.7,15.5,2.0
1983-05-04,20.2,18.3,16.4,1.9
1983-05-05,24.7,20.4,17.0,0.0
1983-05-06,28.4,23.0,17.8,0.0
1983-05-07,25.3,20.9,19.8,0.2
1983-05-08,21.6,18.3,16.4,15.5
1983-05-09,26.4,20.8,16.9,0.0
1983-05-10,29.2,24.0,19.4,0.0
1983-05-11,28.9,23.9,20.0,23.9
1983-05-12,32.2,27.1,22.3,0.0
1983-05-13,33.8,29.7,24.6,0.0
1983-05-14,30.8,23.3,20.0,2.3
1983-05-15,26.6,22.0,18.4,0.0
1983-05-16,28.2,23.5,18.5,0.0
1983-05-17,25.0,20.0,17.0,4.1
1983-05-18,27.8,23.0,18.3,0.0
1983-05-19,30.7,25.7,20.5,0.0
1983-05-20,31.9,27.8,24.2,0.0
1983-05-21,29.2,24.5,20.4,4.4
1983-05-22,24.2,20.6,17.4,3.7
1983-05-23,29.3,24.7,21.2,0.0
1983-05-24,26.4,22.8,21.7,2.9
1983-05-25,26.7,23.6,21.5,0.0
1983-05-26,24.1,20.2,17.9,0.3
1983-05-27,25.8,20.5,17.0,7.2
1983-05-28,29.5,24.2,20.1,0.0
1983-05-29,29.5,25.1,19.7,7.5
1983-05-30,32.5,26.6,21.8,0.0
1983-05-31,34.6,29.3,24.8,0.0
1983-06-01,31.5,25.3,23.0,15.4
1983-06-02,31.5,26.3,22.5,0.0
1983-06-03,33.5,28.6,24.4,0.0
1983-06-04,28.8,24.9,22.0,0.6
1983-06-05,22.0,17.5,16.1,6.3
1983-06-06,17.7,16.6,15.9,13.6
1983-06-07,20.2,17.6,15.9,5.7
1983-06-08,26.2,21.1,17.6,0.0
1983-06-09,25.5,22.9,20.8,0.0
1983-06-10,25.6,23.2,21.5,0.0
1983-06-11,24.3,22.6,22.0,0.0
1983-06-12,27.2,23.6,20.4,0.7
1983-06-13,28.0,24.3,21.7,0.0
1983-06-14,24.7,21.5,20.1,4.4
1983-06-15,28.5,23.9,20.7,0.0
1983-06-16,29.5,25.5,22.5,0.0
1983-06-17,32.3,26.8,22.9,0.0
